tweet_favorite_count,tweet_retweet_count,tweet_media_urls/0,tweet_view_count,tweet_text,user_location,user_handle,tweet_created_at,id,Hashtags
0,0,,249,"IPL 2024: Aggressive Virat Kohli gives an animated send off to CSK debutant Rachin Ravindra- WATCH

#CSKvsRCB #IPL2024 #IPL #ViratKohli 

https://t.co/AxhjVp4Y8n","Mumbai, India",republic_sports,Fri Mar 22 19:39:52 +0000 2024,tweet-1771260524761608700,"CSKvsRCB,IPL2024,IPL,ViratKohli"
0,0,,68,IPL 2024: PBKS vs DC and KKR vs SRH overall head-to-head; When and Where to watch https://t.co/ksrfec7YXf #Bcci #Cricket #Delhi #Hyderabad #Ipl,India,telugustop,Sat Mar 23 04:45:07 +0000 2024,tweet-1771397744781058527,"Bcci,Cricket,Delhi,Hyderabad,Ipl"
0,0,,87,"'What he wants to do is infectious': Coach Ponting identifies the player who was removed of the nets

#RickyPonting #Ponting #dc #delhicapitals #ipl2024 #ipl

https://t.co/JXugwNZ1Z5","Mumbai, India",republic_sports,Sat Mar 23 04:45:53 +0000 2024,tweet-1771397937496494263,"RickyPonting,Ponting,dc,delhicapitals,ipl2024,ipl"
0,0,,121,"Relive the Moment!

IPL 2024: Gaikwad-led CSK ROAR at Chepauk, defeat RCB by 8 wickets in a high octane season opener

#IPL2024 #IndianPremierLeague #IPL #CSKvRCB #ChennaiSuperKings #RoyalChallengersBengaluru 

https://t.co/HAt3nHnhbT","Mumbai, India",republic_sports,Sat Mar 23 04:44:30 +0000 2024,tweet-1771397588669128945,"IPL2024,IndianPremierLeague,IPL,CSKvRCB,ChennaiSuperKings,RoyalChallengersBengaluru"
2,0,,216,"#ViratKohli and #MSDhoni Share a Heartwarming Moment As They Hug Each Other After CSK vs RCB IPL 2024 Match, Video Goes Viral

@imVkohli | @msdhoni | @IPL | #IPL2024 | #IPL | #CSKvRCB | #RCBvsCSK 

https://t.co/SOSt6wZjtI","Mumbai, India",latestly,Fri Mar 22 21:40:35 +0000 2024,tweet-1771290906764644724,"ViratKohli,MSDhoni,IPL2024,IPL,CSKvRCB,RCBvsCSK"
0,0,,252,"IPL 2024: 'Show Ruturaj's face too, he is the captain', Sehwag to cameraperson

#IPL #RuturajGaikwad #VirenderSehwag #cameraman #IPL2024 #csk #rcb #RCBvsCSK #YesPunjab

https://t.co/ffoBbGXX72",Punjab,yespunjab,Sat Mar 23 04:19:30 +0000 2024,tweet-1771391297980604731,"IPL,RuturajGaikwad,VirenderSehwag,cameraman,IPL2024,csk,rcb,RCBvsCSK,YesPunjab"
2,1,https://pbs.twimg.com/media/GJS9CPJXsAAXLDa.jpg,2803,"#CricketWithHT | The defending champions chased down 174 with six wickets in hand and eight balls to spare. With this victory, the Chennai Super Kings have gained a top spot on the points table.
#IPL #CSK #CSKvRCB

Follow our coverage on https://t.co/eapfTtrqRR https://t.co/RClYFvU4Jv",India,htTweets,Sat Mar 23 00:50:00 +0000 2024,tweet-1771338572500513246,"CricketWithHT,IPL,CSK,CSKvRCB"
1782,211,,21102,"Rachin Ravindra :

Chepauk was the loudest crowd I have played in front of in my career.

#WhistlePodu #IPL #CSK @MSDhoni",,ItzThanesh,Sat Mar 23 04:09:38 +0000 2024,tweet-1771388814453539215,"WhistlePodu,IPL,CSK"
0,0,,89,"IPL 2024: I declined captaincy and recommended MS Dhoni to BCCI in 2007, says Tendulkar

#IPL #MSDhoni #BCCI #SachinTendulkar #CSK #MI #IPL2024 #captaincy #YesPunjab

https://t.co/YmYk3Ellas",Punjab,yespunjab,Sat Mar 23 04:26:28 +0000 2024,tweet-1771393049945317575,"IPL,MSDhoni,BCCI,SachinTendulkar,CSK,MI,IPL2024,captaincy,YesPunjab"
0,1,,1218,"Virat Kohli made his long-awaited return to centre-stage, but his Royal Challengers Bengaluru were overcome by a match-winning spell from a Bangladeshi hero for the Chennai Super Kings. 🏏 #IPL https://t.co/BVRbeCztRB",Australia,codecricketau,Fri Mar 22 23:11:37 +0000 2024,tweet-1771313814774129038,IPL
2,0,,260,"PBKS vs DC Dream11 Prediction, Pitch Report, Playing 11: IPL 2024, Match 2: Punjab Kings (PBKS) vs Delhi Capitals (DC)

#IPL2024 #PBKSvDC #Dream11 #IPL #PUNvDEL #Dream11prediction 

https://t.co/5WiMszlyyH",India,myfinal11,Fri Mar 22 19:08:10 +0000 2024,tweet-1771252548822827055,"IPL2024,PBKSvDC,Dream11,IPL,PUNvDEL,Dream11prediction"
4489,143,,136984,Most teams have a strategy…CSK has developed a philosophy. Whoever walks into that dressing room buys into that 100%. #IPL,"Mumbai, India",cricketaakash,Sat Mar 23 03:42:59 +0000 2024,tweet-1771382104800039181,IPL
2,0,,91,"In the sport of #cricket, there r 2 things fr any player: form &amp; reputation; The latter is important fr fans &amp; often remains same fr ages while the former matters to a team's success &amp; instantaneously; When #IPL started in 2008, Dravid, Ganguly, Tendulkar were made captains of +",Bharat,NishantTweets30,Sat Mar 23 04:22:06 +0000 2024,tweet-1771391951759401339,"cricket,IPL"
4,0,,465,"Ajinkya Rahane and Rachin Ravindra unite for stunning dismissal

#cricket #AjinkyaRahane #RachinRavindra #ViratKohli #CSK #RCB #IPL2024 #IPL #T20 #CricketTwitter https://t.co/FCu20TtVHn",,CricketTimesHQ,Sat Mar 23 03:50:03 +0000 2024,tweet-1771383884359622724,"cricket,AjinkyaRahane,RachinRavindra,ViratKohli,CSK,RCB,IPL2024,IPL,T20,CricketTwitter"
0,0,,444,"https://t.co/pySAnjZ8EY

#klassen show helps #SRH to put highest total in #IPL .. But how was #hardikpandya fashion show captaincy? And why #timdavid didn't get the criticism? 

#ipl2024 #sunrisershyderabad #SRHvsMI #mumbaiindians #PatCummins","Raiganj, West Bengal, India",Subhamk79241601,Wed Mar 27 20:17:18 +0000 2024,tweet-1773081883850481940,"klassen,SRH,IPL,hardikpandya,timdavid,ipl2024,sunrisershyderabad,SRHvsMI,mumbaiindians,PatCummins"
2,2,,3124,"IPL 2024 Updated Points Table After SRH vs MI, Match 8: Hyderabad Move Up To 3rd Spot, Mumbai Drop To 9th
#SRHvMI #SRH #IPL 
 https://t.co/qtF5K38DK7",,timesnowsports,Wed Mar 27 19:46:50 +0000 2024,tweet-1773074219888214471,"SRHvMI,SRH,IPL"
2,0,,68,"In conclusion, HP needs results! Simple 😅 #IPL","New Delhi, India",KOCricket528,Wed Mar 27 20:17:56 +0000 2024,tweet-1773082045784150237,IPL
1,0,,203,"Just a reminder that #HardikPandya won the IPL Trophy as Captain in his first season at #GujaratTitans and he was Runner up in his second season!

#RohitSharma won a proper #IPL Trophy in 2020!

4 years ago!

Know your levels da Vadapav fans",,JEEVANTHEGOATOG,Wed Mar 27 18:56:33 +0000 2024,tweet-1773061563072614598,"HardikPandya,GujaratTitans,RohitSharma,IPL"
6,0,,574,"This literally had me in splits 😂😂
#SRHvsMi 
#IPL",Jammu-Pune,surabhi_ma,Wed Mar 27 19:41:26 +0000 2024,tweet-1773072859012714519,"SRHvsMi,IPL"
0,0,https://pbs.twimg.com/tweet_video_thumb/GJsLR4ZWEAIIwEG.jpg,412,"Thursday's #sport 

🏇3 UK cards - see earlier post
⚽️ 2 Women's #ChampionsLeague 1/4-final 2nd legs
🎯 #PremierLeague Darts from Belfast
⛳️Houston Open &amp; 3 other events
🎾Miami Open tennis
🏉Super League &amp; #NRL action
🏏An #IPL game, 2pm
🇺🇸 #NBA #NHL &amp; #MLB games
Aussie Rules https://t.co/IYQdXesDRj",Ireland,BarOneRacing,Wed Mar 27 21:05:00 +0000 2024,tweet-1773093889030681004,"sport,ChampionsLeague,PremierLeague,NRL,IPL,NBA,NHL,MLB"
5,2,,247,"To think @mipaltan sacked indias all format captain to make this chapri captain.😭😭. This is how mi rewarded him for his loyalty. Captain rohit reached play offs with kumar kartik, arjun tendulkar, chris jordan and madhwal. Legend for a reason. 
#rchapri #SRHvsMi #IPL #landya",,Varad15630802,Wed Mar 27 19:05:03 +0000 2024,tweet-1773063703723639262,"rchapri,SRHvsMi,IPL,landya"
1,0,,125,"#indianfootball @chetrisunil11 Thanks for your game, Time to step down and give chance for young players and guide them. Time to remove many players from India main team. Loss against #Afghanistan is not acceptable and the game we played really hurting us. Zero standard. #IPL","Tamil Nadu, India",ramji_rns,Wed Mar 27 20:02:19 +0000 2024,tweet-1773078113183781294,"indianfootball,Afghanistan,IPL"
0,0,,265,"Agree?

#Hardik #Pandya
#SRHvsMi 
#SRHvMI 
#IPL",Pune ,iabhijitdesh,Wed Mar 27 18:54:39 +0000 2024,tweet-1773061084678656092,"Hardik,Pandya,SRHvsMi,SRHvMI,IPL"
4,1,https://pbs.twimg.com/tweet_video_thumb/GJsrfjTagAE8y94.jpg,280,"#SRH broke #RCB's Highest score in an Inning record(263) by scoring 277 in 20 overs😳🔥

#SRHvsMi #MIvsSRH #IPL #RohitSharma𓃵 $BLOCK $PARAM https://t.co/XK8Ad1V6Oo","New Delhi, India",SurajGondkar,Wed Mar 27 18:45:13 +0000 2024,tweet-1773058710400581670,"SRH,RCB,SRHvsMi,MIvsSRH,IPL,RohitSharma𓃵"
1,0,,401,"MI is missing something. Is it the team balance? Is it the team spirit?
#MIvsSRH #SRHvsMI #MIvSRH #SRHvMI #IPL #IPL2024 #TATAIPL #TATAIPL2024 #CricketTwitter",,TheCricDude,Wed Mar 27 19:18:45 +0000 2024,tweet-1773067151122772026,"MIvsSRH,SRHvsMI,MIvSRH,SRHvMI,IPL,IPL2024,TATAIPL,TATAIPL2024,CricketTwitter"
0,0,,63,"This match will be remembered for ages
#IPL",,aditya1THFC,Wed Mar 27 19:11:32 +0000 2024,tweet-1773065334104174954,IPL
2,0,,102,#IPL is #WWE of #Cricket,☁ In tweets,SALSIKandar,Wed Mar 27 20:37:54 +0000 2024,tweet-1773087069935481000,"IPL,WWE,Cricket"
1,0,,244,"#Klaasen is a beast. 🤯🤯🤯

#SRHvsMI #MIvsSRH #IPL",,FSBhagwan28,Wed Mar 27 19:03:27 +0000 2024,tweet-1773063299002745063,"Klaasen,SRHvsMI,MIvsSRH,IPL"
3,2,,78,"Farm &amp; Join $EVERY
@JoinEveryworld
 
●Referral code is: JoqIFS
●Engage with a Twitter post that mentions 
Don’t miss out on $BLOCK! 🚀

@GetBlockGames
 is building the #1 mobile gaming ecosystem.

Drop a comment &amp; lets farm together. 👇 #IPLUpdate #IPL",Noida,opsahani94,Wed Mar 27 20:13:53 +0000 2024,tweet-1773081025481994305,"IPLUpdate,IPL"
1,0,,218,"KARMA and SHARMA Always STRIKES BACK 
#srhvsmi
@mipaltan @ImRo45 #IPL #IPLUpdate #IPLonStar","Jaipur, India",itsajits,Wed Mar 27 19:14:04 +0000 2024,tweet-1773065971357426148,"srhvsmi,IPL,IPLUpdate,IPLonStar"
1,0,,39,"SRH will win the tournament!
My intuition &amp; gut feeling!
#IPL","Mumbai, India",Dhanno88075719,Wed Mar 27 19:51:22 +0000 2024,tweet-1773075359992303926,IPL
0,0,,93,"The humiliation which Hardik Pandya is getting from the crowd is the only source of my happiness 😭🫶

#SRHvMI #IPL",India,76of83_Dubai,Wed Mar 27 19:08:07 +0000 2024,tweet-1773064476360597669,"SRHvMI,IPL"
1,0,,76,"Pandya will perform badly atleast for first three matches or 5 matches. And at the end he will do wonders for MI even he might win a trophy for them and speak highly of about rohit and will make all his haters into his fans atleast non haters.

This is the 2024 script

#Ipl",India,SuryaSk_Offl,Wed Mar 27 19:02:32 +0000 2024,tweet-1773063070320926833,Ipl
0,0,,441,"RCB vs PBKS Live Score Updates of IPL 2024: Get Royal Challengers Bengaluru vs Punjab Kings Live Commentary and Full Scorecard Online of Indian Premier League Match 6 #RCBvsPBKS #IPL #IPL2024 #RoyalChallengersBengaluru #PunjabKings 
https://t.co/eCCkJiH9Q9","Mumbai, India",latestly,Mon Mar 25 13:30:39 +0000 2024,tweet-1772254771346391292,"RCBvsPBKS,IPL,IPL2024,RoyalChallengersBengaluru,PunjabKings"
0,0,https://pbs.twimg.com/media/GJhR3d5a8AAjOey.jpg,456,"IPL 2024 ROYAL CHALLENGERS BENGALURU vs PUNJAB KINGS free dream 11 team. Click on the link for free final dream 11 team
👇👇
https://t.co/ycd1mcUMeg

#IPL2024 #IPlfantasy #IPLonJioCinema #IPL #Dream11 #dream11team #RCBvPBKS #PBKSvRCB https://t.co/nQqCLD1Psg",,freedreamteam,Mon Mar 25 13:37:25 +0000 2024,tweet-1772256476628914321,"IPL2024,IPlfantasy,IPLonJioCinema,IPL,Dream11,dream11team,RCBvPBKS,PBKSvRCB"
4,0,,315,"The two highest run-getters in IPL history square off!

Who will score more runs in tonight's encounter?

#RCBvPBKS #IPL #IPL2024",,100MasterBlastr,Mon Mar 25 14:14:16 +0000 2024,tweet-1772265750255776009,"RCBvPBKS,IPL,IPL2024"
0,0,,162,"🏏 Excited for the RCB vs PBKS showdown in the IPL? 🤩 Join us LIVE for expert fantasy predictions, tips, and strategies to dominate your fantasy league! Don't miss out on the action - tune in now! 🚀 
https://t.co/crvlpTGXmj

#RCBvsPBKS #IPL #FantasyCricket #JoinUs #LiveStream",Dubai,boomer11_,Mon Mar 25 12:39:48 +0000 2024,tweet-1772241976886202483,"RCBvsPBKS,IPL,FantasyCricket,JoinUs,LiveStream"
5,0,,85,"Will #rcb show its flamboyant colors on #HoliFestival ?? Or will the visitors take the glory ?? 

#RCBvPBKS #IPL2024 #IPL24 #ipl #IPLonJioCinema #IPLT20",bengaluru,yoursarijit,Mon Mar 25 13:52:18 +0000 2024,tweet-1772260220980559874,"rcb,HoliFestival,RCBvPBKS,IPL2024,IPL24,ipl,IPLonJioCinema,IPLT20"
0,0,,35,"IPL 2024 Full Schedule Released! Chennai To Hold Tournament Final; Know Details #IPL2024 #IPL #IPLSchedule

https://t.co/aVVUzQaqFp",Noida,News24eng,Mon Mar 25 12:40:11 +0000 2024,tweet-1772242074366038054,"IPL2024,IPL,IPLSchedule"
0,0,,216,"Will #RCB bounce back from their opening-day loss, or will it be #PBKS who advance to 2-0 in today's #IPL matchup? 

After a 2-2 day yesterday (thanks Mumbai), here are my picks for #RCBvsPBKS today https://t.co/ZJOikOdsf4","England, United Kingdom",BenRolfePFN,Mon Mar 25 13:01:34 +0000 2024,tweet-1772247454424957261,"RCB,PBKS,IPL,RCBvsPBKS"
32,3,,1127,"Who are you cheering for in today's IPL match?

#ipl #Cricket #IPL2024",USA,LootMogul,Mon Mar 25 12:34:06 +0000 2024,tweet-1772240542782423501,"ipl,Cricket,IPL2024"
1,0,,145,"If #MI and #CSK played IPL matches as if it were a bilateral series, then MI could be considered the greatest franchise. So you are wrong here. 

Both teams maintain high standards and are equally dominant.

 #IPL2024 #IPL #IPLUpdate #IPLonJioCinema #IPLonStar #IPL2024live",United States of Tamil Nadu,Cine_M_Y_Freak,Mon Mar 25 13:28:32 +0000 2024,tweet-1772254239579926713,"MI,CSK,IPL2024,IPL,IPLUpdate,IPLonJioCinema,IPLonStar,IPL2024live"
25,9,,1260,"I love matches at the Chinnaswamy Stadium because it always is a high scoring game and an entertaining contest! 

No score is too much, you can lose even if you score 250! 🔥

How much do you think will our King Kohli score tonight? 

#RCBvPBKS | #ViratKohli𓃵 | #IPL | #TATAIPL2024",Find my Socials here :,moneygurusumit,Mon Mar 25 13:40:03 +0000 2024,tweet-1772257140868354495,"RCBvPBKS,ViratKohli𓃵,IPL"
2,2,,210,"Why this video is not viral yet 😂🙏

The dog deserved man of the Match for MI vs GT 😭😂

#HardikPandya #RohitSharma𓃵 #gujarat #ipl #RCBvsPBKS #ViratKohli
#RCBvsPBKS","Madhya pradesh, india",Manish_NSTA,Mon Mar 25 13:46:22 +0000 2024,tweet-1772258729540415711,"HardikPandya,RohitSharma𓃵,gujarat,ipl,RCBvsPBKS,ViratKohli,RCBvsPBKS"
1,0,https://pbs.twimg.com/tweet_video_thumb/GJhHh8HWwAA4ES8.jpg,90,"Our IPL bets so far:
1u: RCB over 167.5 ✅
1u: Lucknow under 51.5 PP runs ✅
1u: Titans over 52.5 PP runs ❌
2u: Titans under 176.5 runs ✅✅

MORE WINNERS TO COME 💸

Like/RT if you want one in the next hour ⏳🤑

#IPL #GamblingTwitter #T20Cricket https://t.co/K7QctmcGiy",,MeSportsOdds3,Mon Mar 25 12:52:15 +0000 2024,tweet-1772245109012115566,"IPL,GamblingTwitter,T20Cricket"
0,1,,108,"IPL 2024, #RCBvsPBKS: Bengaluru Opt To Bowl, Both Teams Field Unchanged XIs
https://t.co/FwOlQ475xD

#IPL2024 #TATAIPL #Toss #IPLUpdate #IPL #RCBvPBKS #Cricket #Sports #BreakingNews #PBKSvRCB","Bhubaneshwar, India",odishabhaskar,Mon Mar 25 13:43:01 +0000 2024,tweet-1772257883465326718,"RCBvsPBKS,IPL2024,TATAIPL,Toss,IPLUpdate,IPL,RCBvPBKS,Cricket,Sports,BreakingNews,PBKSvRCB"
0,0,,108,"Full Schedule Of IPL 2024 Announced: Final in Chennai On March 26
https://t.co/1oXXodwM5O

#IPL2024 #TATAIPL #IPLFullSchedule #IPLUpdate #IPL #RCBvsPBKS #RCBvPBKS #Cricket #LokSabhaElections2024 #Sports #BreakingNews","Bhubaneshwar, India",odishabhaskar,Mon Mar 25 12:37:17 +0000 2024,tweet-1772241345018544525,"IPL2024,TATAIPL,IPLFullSchedule,IPLUpdate,IPL,RCBvsPBKS,RCBvPBKS,Cricket,LokSabhaElections2024,Sports,BreakingNews"
0,0,,231,"D) 237
#ShyamSteelIndia #Strength #Flexibility #Cricket #IPL #IPLFever #IPL2024 
@ShyamSteelIndia
Tagging:-
@AhujaSakshi13 
@ArvindGaud17 
@diptijain2324","Mumbai, India",hey_its_amisha,Mon Mar 25 14:13:31 +0000 2024,tweet-1772265559868187097,"ShyamSteelIndia,Strength,Flexibility,Cricket,IPL,IPLFever,IPL2024"
0,0,,595,"🏏 | STUMPED

The Royal Challengers take on the Kings in today's #IPL action! 🏆

Get 50% of your stake RETURNED as a FREE BET if your team top run scorer pick scores 50+ runs but the selection loses.

T&amp;Cs Apply | 18+ | https://t.co/9fj8GQUoFv",,StarSports_Bet,Mon Mar 25 13:00:00 +0000 2024,tweet-1772247058742673574,IPL
7,1,,3845,"#IPLUpdate | #IPL2024 schedule 

#PunjabKings fans, mark your calendars! Here is the full schedule for this season of #IPL for #PBKS.

https://t.co/DuaDRklY4F",New Delhi,IExpressSports,Mon Mar 25 13:48:48 +0000 2024,tweet-1772259339354411090,"IPLUpdate,IPL2024,PunjabKings,IPL,PBKS"
0,0,,240,"IPL 2024 Schedule Out: Finals In Chennai on May 26 - Get Match Dates, Venues &amp; Timings

#IPL2024 #IPL #IPLUpdate #TATAIPL 

https://t.co/rWM5D0pVyE",India,Oneindia,Mon Mar 25 12:57:31 +0000 2024,tweet-1772246435985047825,"IPL2024,IPL,IPLUpdate,TATAIPL"
1,0,,331,"Who will score the most runs for Punjab Kings tonight?

#Cricket #CricketTwitter #RCBvsPBKS #PBKSvRCB #IPL #IPL2024 #ViratKohli #fafduplessis #RCB #RC17 #PBKS",India,Yolo247Official,Mon Mar 25 13:34:39 +0000 2024,tweet-1772255779325681833,"Cricket,CricketTwitter,RCBvsPBKS,PBKSvRCB,IPL,IPL2024,ViratKohli,fafduplessis,RCB,RC17,PBKS"
0,0,,79,"Focus would be again on the bowling group of #RCB given the power packed batting .. advantage #RCB for the game ,can #PBKS bat them out of the game ? 

#Bairstow time maybe? 
#IpL #RCBvPBKS",India,movieman777,Mon Mar 25 13:45:02 +0000 2024,tweet-1772258394801680884,"RCB,RCB,PBKS,Bairstow,IpL,RCBvPBKS"
0,0,https://pbs.twimg.com/media/GJnZTVIXkAAOnxf.jpg,181,"Chennai Super Kings registers a big over Gujarat Titans. They won the match No. 7 of IPL 2024 by a huge margin of 63 runs. 

#IPL #IPL2024 #IndianPremierLeague #BCCI #Cricket #CSKvsGT #GTvsCSK #RachinRavindra #Pathirana #ShivamDube https://t.co/f1OIZcZZdX",India,Khelnowcricket,Tue Mar 26 18:07:39 +0000 2024,tweet-1772686870897463607,"IPL,IPL2024,IndianPremierLeague,BCCI,Cricket,CSKvsGT,GTvsCSK,RachinRavindra,Pathirana,ShivamDube"
2,0,https://pbs.twimg.com/media/GJnani4WsAA1qf4.jpg,34,"For the first time in history, Gujarat Titans have suffered a defeat by a margin of more than 30 runs.

#CSKvsGT #IPL #CRICKET #MSDHONI https://t.co/XpWO1xuI1F",Mainly at Stadium,Cricadium,Tue Mar 26 18:13:22 +0000 2024,tweet-1772688310948839615,"CSKvsGT,IPL,CRICKET,MSDHONI"
2,0,https://pbs.twimg.com/media/GJnjTFXWEAARIl9.jpg,106,"#IPL has started. #Dhoni's team is performing very well in the yellow jersey of last year's winning team #Chennai. There are many senior players in the Hindi commentary team. One thing that everyone has said is that what is the magic in the yellow jersey that whenever a player plays for the Chennai team, his performance reaches new heights.

Everyone considers Dhoni's #leadership as the biggest reason for this. Dhoni was recently asked in an interview what is his secret and he jokingly replied that if he reveals this secret to everyone, his franchise will not give him money.

But there are some secrets which Ashish Nerha (G) is not doing for Gujarat Titan. Because his contribution is not on the entire game but only on bowling whereas Dhoni leaves his mark on every aspect of the game.

So the matter of Dhoni School of #Strategy is different. There is something which is also useful for human life. Actually, the meaning of strategy is how to convert an idea into practical form.

MS Dhoni's three biggest #strategicqualities which are visible throughout his career are first - His ability to read the game, second - make innovative decisions, and third - strategically use players' strengths.",raipur,drsatyajitsahu,Tue Mar 26 18:51:18 +0000 2024,tweet-1772697854387298773,"IPL,Dhoni,Chennai"
0,0,https://pbs.twimg.com/media/GJnb81DXMAAW-AQ.jpg,26,"CSK handover Gujarat Titans their biggest defeat and thrash them by 63 runs 🔥
.
.
#IPL #IPL2024 #CSK  #GTvsCSK  #GujratTitans  #MSDhoni  #RuturajGaikwad  #CSKvsGT  #cricketer #cricket #cricketupdates #cricketlatestnews #cricketgyan https://t.co/iIC7sgULJe",INDIA,cricketgyann,Tue Mar 26 18:19:16 +0000 2024,tweet-1772689795505963508,"IPL,IPL2024,CSK,GTvsCSK,GujratTitans,MSDhoni,RuturajGaikwad,CSKvsGT,cricketer,cricket,cricketupdates,cricketlatestnews,cricketgyan"
7,1,https://pbs.twimg.com/media/GJnbG37WwAEC0NL.jpg,574,"IPL 2024 : Point Table

#IPL #IPL2024 #ipl2024pointtable #ipl2024todaypointtable #IPLNews #SandeshNews https://t.co/YTcbhMCXVd","Gujarat, India",sandeshnews,Tue Mar 26 18:15:31 +0000 2024,tweet-1772688848574648733,"IPL,IPL2024,ipl2024pointtable,ipl2024todaypointtable,IPLNews,SandeshNews"
13,0,https://pbs.twimg.com/media/GJndvRMaIAALMAQ.jpg,193,"4+2=6 wickets so far

Purple Cap for the Fizz

#IPL #IPL2024 https://t.co/50nIr1FXB8","Dhaka, Bangladesh",cricket97bd,Tue Mar 26 18:27:00 +0000 2024,tweet-1772691741813944550,"IPL,IPL2024"
7,0,https://pbs.twimg.com/media/GJnT6t6aIAAcvJT.jpg,155,"1 wicket &amp; 1 run in 3rd over

Fizz is back in style

#IPL #IPL2024 https://t.co/13MvHYUfav","Dhaka, Bangladesh",cricket97bd,Tue Mar 26 17:44:10 +0000 2024,tweet-1772680959659254175,"IPL,IPL2024"
3,2,https://pbs.twimg.com/media/GJnZzUtWgAAfBIA.jpg,244,"All too easy for CSK at home tonight. 

Vintage Dhoni✅
Back-to-Back Wins ✅
Top of the Table ✅

#LeftMyWallet #HBDRamCharan #Cricket #CricketTwitter📷📷 #CSKvsGT #CSKvGT #IPL #IPL2024 #Dhoni #MSD #Chennai https://t.co/jKBzjL7ubb",India,Yolo247Official,Tue Mar 26 18:10:02 +0000 2024,tweet-1772687471031079115,"LeftMyWallet,HBDRamCharan,Cricket,CricketTwitter,CSKvsGT,CSKvGT,IPL,IPL2024,Dhoni,MSD,Chennai"
1,0,https://pbs.twimg.com/media/GJnbBAfWoAAnPfy.jpg,355,"TATA IPL 2024 Match 7 - CSK vs GT:  Chennai continuing winning spree beating Titans by 63 runs 
🇮🇳🏆🏏💥
https://t.co/TAzDYqp6Ih 
#IPL #CSKvsGT https://t.co/vZGQLQnJSi",Global,Cricket_World,Tue Mar 26 18:15:39 +0000 2024,tweet-1772688882275844352,"IPL,CSKvsGT"
8,4,https://pbs.twimg.com/media/GJnkfyDWYAAyHND.jpg,237,"#IPL

I will not entertain any stat, which says ______ is second captain from CSK to do ______ .

The fact remains that, more than 90% of the games played by CSK are captained by MSD, and any for other captain we have very small sample size to show any definite pattern.

#CSKvsGT https://t.co/kMLqK4uZrw",Pavilion End,Houseof_Cricket,Tue Mar 26 18:56:30 +0000 2024,tweet-1772699165497119125,"IPL,CSKvsGT"
3,0,https://pbs.twimg.com/media/GJnS_qfaIAEnMV1.jpg,100,"The Fizz got the wicket of Rashid Khan

#IPL #IPL2024 https://t.co/EWINYAjgcm","Dhaka, Bangladesh",cricket97bd,Tue Mar 26 17:40:09 +0000 2024,tweet-1772679950895571284,"IPL,IPL2024"
1,1,https://pbs.twimg.com/media/GJnc4dAW0AAwsih.jpg,121,"Chennai Super Kings beat Gujarat Titans by 63 runs today, in Match 7 IPL 2024, at the MA Chidambaram Stadium, Chennai.
https://t.co/VLEKl9DphI
#IPL #CSKvsGT https://t.co/u6Voh0WoMv",UK,CricDirect,Tue Mar 26 18:24:09 +0000 2024,tweet-1772691022163656933,"IPL,CSKvsGT"
10,0,https://pbs.twimg.com/media/GJnXo1qWAAA4D-l.jpg,832,"Match No - 07 : Chennai Super Kings Won by 63 Runs

#IPL2024 #IPL #TATAIPL #CSKvGT #CSK #GT #NTVTelugu #NtvSports https://t.co/ghiJqO5Qp5",Hyderabad,NtvTeluguLive,Tue Mar 26 18:00:20 +0000 2024,tweet-1772685028566204627,"IPL2024,IPL,TATAIPL,CSKvGT,CSK,GT,NTVTelugu,NtvSports"
1,0,https://pbs.twimg.com/media/GJncLb_W4AAI0BR.jpg,243,"CSK vs GT- Head To Head 

▪️Chennai Super King 
1- Qualifier 1 winner - 2023
2- Final winner - 2023
3- League stage match - 2024

▪️Gujarat Titans
1- League stage match - 2022
2- League stage match - 2022
3- League stage match - 2023

#CSKvsGT | @ChennaiIPL | #IPl
@gujarat_titans https://t.co/B16ITA2RQz","Lahore, Pakistan🇵🇰",ibeing_Adil,Tue Mar 26 18:20:10 +0000 2024,tweet-1772690020727509378,"CSKvsGT,IPl"
107,5,,7503,"😉𝗜𝗙𝗬𝗞𝗬𝗞! 7️⃣  games so far, all 7️⃣ won by home teams!

#IPL #IPL2024 #CSKvGT #MSDhoni #BharatArmy",,thebharatarmy,Tue Mar 26 18:09:17 +0000 2024,tweet-1772687280202809598,"IPL,IPL2024,CSKvGT,MSDhoni,BharatArmy"
11,1,https://pbs.twimg.com/media/GJnZ6SxXsAAVJvu.jpg,2881,"CSK vs GT Highlights #IPL2024: Chennai Super Kings Beat Gujarat Titans by 63 Runs

#ChennaiSuperKings #GujaratTitans #IPL 
Read: https://t.co/GKtw9vC324 https://t.co/rTeM2V8Ent",India,CNNnews18,Tue Mar 26 18:10:37 +0000 2024,tweet-1772687615918997773,"IPL2024,ChennaiSuperKings,GujaratTitans,IPL"
0,0,,146,"Yellow brigade marching for another victory ...

#CSKvGT #IPL2024 #IPL #IPL24",bengaluru,yoursarijit,Tue Mar 26 17:19:26 +0000 2024,tweet-1772674737614802995,"CSKvGT,IPL2024,IPL,IPL24"
0,0,,138,"Thala for a reason 🔥
#IPL2024 #IPL #TATAIPL #CSKvGT  #CSKvsGT   #GTvsCSK",India,solcasino_ind,Tue Mar 26 18:37:02 +0000 2024,tweet-1772694263710568669,"IPL2024,IPL,TATAIPL,CSKvGT,CSKvsGT,GTvsCSK"
